fecha_inicio,fecha_fin,dias_entre_fechas,dias_evaluados,dias_no_evaluados,hora_apertura,v_rango,v_espera,TP_Ticks,SL_ticks,Tipo_vela_rompimiento,duracion_vela,tick_size,dias_sin_entrada,TPs_alcanzados,SLs_alcanzados,Ticks_totales_TPs,Ticks_totales_SLs,Ticks_totales_estrategia,Margen_Utilidad_2,Absoluto_Ticks_totales,Margen_Utilidad
44938,45626,689,367,322,0.958333333,24,1,135,85,1,5,0.00001,279,34,54,4590,4590,0,0,0,0
44938,45626,689,367,322,0.958333333,24,1,185,185,0,5,0.00001,319,24,24,4440,4440,0,0,0,0
44938,45626,689,367,322,0.958333333,24,1,210,210,0,5,0.00001,319,24,24,5040,5040,0,0,0,0
44938,45626,689,367,322,0.958333333,24,1,235,235,0,5,0.00001,319,24,24,5640,5640,0,0,0,0
44938,45626,689,367,322,0.958333333,24,1,310,310,0,5,0.00001,319,24,24,7440,7440,0,0,0,0
44938,45626,689,367,322,0.958333333,24,1,310,310,1,5,0.00001,279,44,44,13640,13640,0,0,0,0
44938,45626,689,367,322,0.958333333,24,3,60,60,1,5,0.00001,219,74,74,4440,4440,0,0,0,0
44938,45626,689,367,322,0.958333333,24,3,235,235,1,5,0.00001,219,74,74,17390,17390,0,0,0,0
44938,45626,689,367,322,0.958333333,24,6,85,85,0,5,0.00001,213,77,77,6545,6545,0,0,0,0
44938,45626,689,367,322,0.958333333,24,12,135,260,1,5,0.00001,130,156,81,21060,21060,0,0,0,0
44938,45626,689,367,322,0.958333333,24,12,185,210,1,5,0.00001,130,126,111,23310,23310,0,0,0,0
44938,45626,689,367,322,0.958333333,24,18,85,210,0,5,0.00001,131,168,68,14280,14280,0,0,0,0
